09/04/2022 19:40:16	GET	http://localhost:3000	/api/v1
09/04/2022 19:40:24	GET	http://localhost:3000	/api/v1
09/04/2022 19:40:26	GET	http://localhost:3000	/api/v1
09/04/2022 19:40:29	GET	http://localhost:3000	/api/v1
09/04/2022 19:40:31	GET	http://localhost:3000	/api/v1
09/04/2022 19:40:49	GET	http://localhost:3000	/api/v1
09/04/2022 19:40:50	GET	http://localhost:3000	/api/v1
09/04/2022 19:40:54	GET	http://localhost:3000	/api/v1
09/04/2022 19:40:57	GET	http://localhost:3000	/api/v1
09/04/2022 19:40:59	GET	http://localhost:3000	/api/v1
09/04/2022 19:41:00	GET	http://localhost:3000	/api/v1
09/04/2022 19:41:02	GET	http://localhost:3000	/api/v1
09/04/2022 19:41:10	GET	http://localhost:3000	/api/v1
09/04/2022 19:41:12	GET	http://localhost:3000	/api/v1
09/04/2022 19:41:13	GET	http://localhost:3000	/api/v1
09/04/2022 19:41:16	GET	http://localhost:3000	/api/v1
09/04/2022 19:41:18	GET	http://localhost:3000	/api/v1
09/04/2022 19:41:19	GET	http://localhost:3000	/api/v1
09/04/2022 19:41:23	GET	http://localhost:3000	/api/v1
09/04/2022 19:41:28	GET	http://localhost:3000	/api/v1
09/04/2022 19:41:32	GET	http://localhost:3000	/api/v1
09/04/2022 19:41:35	GET	http://localhost:3000	/api/v1
09/04/2022 19:41:41	GET	http://localhost:3000	/api/v1
09/04/2022 19:41:48	GET	http://localhost:3000	/api/v1
09/04/2022 19:41:52	GET	http://localhost:3000	/api/v1
09/04/2022 19:41:53	GET	http://localhost:3000	/api/v1
09/04/2022 19:41:55	GET	http://localhost:3000	/api/v1
09/04/2022 19:41:58	GET	http://localhost:3000	/api/v1
09/04/2022 19:42:13	GET	http://localhost:3000	/api/v1
09/04/2022 19:42:20	GET	http://localhost:3000	/api/v1
09/04/2022 19:42:22	GET	http://localhost:3000	/api/v1
09/04/2022 19:42:24	GET	http://localhost:3000	/api/v1
09/04/2022 19:42:26	GET	http://localhost:3000	/api/v1
09/04/2022 19:42:27	GET	http://localhost:3000	/api/v1
09/04/2022 19:42:29	GET	http://localhost:3000	/api/v1
09/04/2022 19:42:32	GET	http://localhost:3000	/api/v1
09/04/2022 19:42:34	GET	http://localhost:3000	/api/v1
09/04/2022 19:42:36	GET	http://localhost:3000	/api/v1
09/04/2022 19:42:38	GET	http://localhost:3000	/api/v1
09/04/2022 19:42:40	GET	http://localhost:3000	/api/v1
09/04/2022 19:42:41	GET	http://localhost:3000	/api/v1
09/04/2022 19:42:46	GET	http://localhost:3000	/api/v1
09/04/2022 19:42:48	GET	http://localhost:3000	/api/v1
09/04/2022 19:42:51	GET	http://localhost:3000	/api/v1
09/04/2022 19:42:57	GET	http://localhost:3000	/api/v1
09/04/2022 19:43:05	GET	http://localhost:3000	/api/v1
09/04/2022 19:43:08	GET	http://localhost:3000	/api/v1
09/04/2022 19:43:13	GET	http://localhost:3000	/api/v1
09/04/2022 19:43:15	GET	http://localhost:3000	/api/v1
09/04/2022 19:43:25	GET	http://localhost:3000	/api/v1
09/04/2022 19:43:47	GET	http://localhost:3000	/api/v1
09/04/2022 19:44:44	GET	http://localhost:3000	/api/v1
09/04/2022 19:44:46	GET	http://localhost:3000	/api/v1
09/04/2022 19:46:08	GET	http://localhost:3000	/api/v1
09/04/2022 19:46:10	GET	http://localhost:3000	/api/v1
09/04/2022 19:46:13	GET	http://localhost:3000	/api/v1
09/04/2022 19:46:13	GET	http://localhost:3000	/api/v1
09/04/2022 19:46:15	GET	http://localhost:3000	/api/v1
09/04/2022 19:46:20	GET	http://localhost:3000	/api/v1
09/04/2022 19:46:28	GET	http://localhost:3000	/api/v1
09/04/2022 19:46:30	GET	http://localhost:3000	/api/v1
09/04/2022 19:46:39	GET	http://localhost:3000	/api/v1
09/04/2022 19:46:41	GET	http://localhost:3000	/api/v1
09/04/2022 19:47:26	GET	http://localhost:3000	/api/v1
09/04/2022 19:47:31	GET	http://localhost:3000	/api/v1
09/04/2022 19:48:18	GET	http://localhost:3000	/api/v1
09/04/2022 19:48:34	OPTIONS	http://localhost:3000	/api/v1
09/04/2022 19:48:34	POST	http://localhost:3000	/api/v1
09/04/2022 19:48:38	GET	http://localhost:3000	/api/v1
09/04/2022 19:49:56	GET	http://localhost:3000	/api/v1
09/04/2022 19:51:30	GET	http://localhost:3000	/api/v1
09/04/2022 19:53:13	GET	http://localhost:3000	/api/v1
09/04/2022 19:53:35	GET	http://localhost:3000	/api/v1
09/04/2022 19:53:38	GET	http://localhost:3000	/api/v1
09/04/2022 19:53:41	GET	http://localhost:3000	/api/v1
